Movement ID,Customer,Origin City,Origin State,Dest City,Dest State,Ship Date,Del Date,Equipment,Weight,Miles,Customer Charge,Carrier Pay,Fuel Surcharge,Margin,Margin %,Status,Commodity,Carrier Name,Carrier MC,Temperature
CW-70431,Spartan Nash,Reading,PA,Camden,NJ,2025-06-25,2025-06-27,Dry Van,34073,80,680,167,27,513,75.4,delivered,Grocery Products,Keystone Carriers Inc,MC-252024,
CW-70432,Spartan Nash,Reading,PA,Macon,GA,2026-02-22,2026-02-24,Dry Van,27952,707,1916,1746,233,170,8.9,delivered,Dairy,Swift Transport LLC,MC-223456,
CW-70433,Spartan Nash,Tallahassee,FL,Memphis,TN,2026-02-18,2026-02-20,Flatbed,40894,662,1495,1312,130,183,12.2,in_transit,Dairy,Cardinal Logistics LLC,MC-280592,
CW-70434,Spartan Nash,Pensacola,FL,Peoria,IL,2026-02-13,2026-02-15,Reefer,34711,1117,3309,2892,287,417,12.6,delivered,Frozen Foods,Badger Freight Inc,MC-312731,34F
CW-70435,Spartan Nash,Daytona Beach,FL,Birmingham,AL,2025-08-23,2025-08-25,Flatbed,25189,461,1165,1002,133,163,14.0,delivered,Grocery Products,Badger Freight Inc,MC-312731,
CW-70436,Spartan Nash,Atlanta,GA,Columbus,OH,2025-08-24,2025-08-26,Flatbed,29210,609,1584,1323,153,261,16.5,in_transit,Frozen Foods,Volunteer Express Inc,MC-244882,
CW-70437,Spartan Nash,Fort Myers,FL,Chattanooga,TN,2025-04-08,2025-04-10,Reefer,41787,722,2125,1746,262,379,17.8,covered,Frozen Foods,Hoosier Express LLC,MC-316302,34F
CW-70438,Spartan Nash,Winston-Salem,NC,Augusta,GA,2025-11-13,2025-11-14,Reefer,38841,403,1227,1094,120,133,10.8,delivered,Frozen Foods,Copperhead Carriers,MC-294876,-10F
CW-70439,Spartan Nash,Elizabeth,NJ,Saginaw,MI,2025-05-16,2025-05-17,Dry Van,36403,632,1320,1135,125,185,14.0,delivered,Frozen Foods,Great Lakes Express,MC-262737,
CW-70440,Spartan Nash,Columbus,OH,Valdosta,GA,2025-07-02,2025-07-03,Reefer,32032,652,1666,1534,152,132,7.9,delivered,Grocery Products,Cardinal Logistics LLC,MC-280592,34F
CW-70441,Spartan Nash,Durham,NC,Cincinnati,OH,2025-08-12,2025-08-13,Reefer,42674,576,1538,1280,130,258,16.8,delivered,Frozen Foods,Northstar Logistics,MC-305589,34F
CW-70442,Spartan Nash,Pensacola,FL,Harrisonburg,VA,2025-06-23,2025-06-25,Reefer,42484,837,2350,2036,227,314,13.4,dispatched,Grocery Products,Badger Freight Inc,MC-312731,34F
CW-70443,Spartan Nash,Kalamazoo,MI,Cherry Hill,NJ,2025-12-14,2025-12-15,Reefer,37838,602,1665,1378,213,287,17.2,in_transit,Dairy,Mountain West Transport,MC-237740,34F
CW-70444,Spartan Nash,Fort Myers,FL,Fort Myers,FL,2025-12-09,2025-12-10,Dry Van,29285,176,680,351,38,329,48.4,dispatched,Frozen Foods,Patriot Trucking Corp,MC-230598,
CW-70445,Spartan Nash,Cherry Hill,NJ,Fayetteville,NC,2025-12-22,2025-12-24,Reefer,31981,472,1378,1170,160,208,15.1,delivered,Dairy,Shenandoah Freight,MC-323444,-10F
CW-70446,Spartan Nash,Ocala,FL,Kalamazoo,MI,2025-04-20,2025-04-23,Reefer,41979,1138,3895,3416,426,479,12.3,delivered,Grocery Products,Buckeye Freight Systems,MC-248453,34F
CW-70447,Spartan Nash,Greensboro,NC,Philadelphia,PA,2025-04-17,2025-04-19,Reefer,41360,491,1585,1326,149,259,16.3,delivered,Grocery Products,Great Lakes Express,MC-262737,34F
CW-70448,Spartan Nash,Norfolk,VA,Knoxville,TN,2025-04-30,2025-05-01,Reefer,39196,441,1449,1349,129,100,6.9,delivered,Grocery Products,Blue Ridge Transport,MC-269879,34F
CW-70449,Spartan Nash,Dayton,OH,Flint,MI,2026-03-23,2026-03-25,Flatbed,41622,294,803,716,64,87,10.8,delivered,Grocery Products,Coastal Freight Lines,MC-327015,
CW-70450,Spartan Nash,Albany,GA,Flint,MI,2025-08-21,2025-08-23,Reefer,36374,792,2658,2310,339,348,13.1,delivered,Dairy,Pacific Coast Logistics,MC-241311,34F
CW-70451,Spartan Nash,Fort Myers,FL,Augusta,GA,2026-01-11,2026-01-12,Reefer,36698,321,894,759,77,135,15.1,delivered,Dairy,Copperhead Carriers,MC-294876,-10F
CW-70452,Spartan Nash,Columbus,GA,Elizabeth,NJ,2025-05-04,2025-05-07,Flatbed,21072,839,2365,1999,233,366,15.5,delivered,Dairy,Buckeye Freight Systems,MC-248453,
CW-70453,Spartan Nash,Cincinnati,OH,Cherry Hill,NJ,2025-08-26,2025-08-28,Reefer,39694,472,1247,1024,151,223,17.9,dispatched,Frozen Foods,Redline Freight Corp,MC-284163,34F
CW-70454,Spartan Nash,Valdosta,GA,Philadelphia,PA,2025-06-13,2025-06-16,Dry Van,25998,802,1810,1685,216,125,6.9,delivered,Frozen Foods,Mountain West Transport,MC-237740,
CW-70455,Spartan Nash,Miami,FL,Chattanooga,TN,2025-06-08,2025-06-09,Reefer,38450,617,1895,1623,159,272,14.4,delivered,Frozen Foods,Swift Transport LLC,MC-223456,34F
CW-70456,Spartan Nash,Saginaw,MI,Camden,NJ,2025-11-27,2025-11-29,Dry Van,41601,608,1641,1395,142,246,15.0,delivered,Frozen Foods,Allegheny Freight Co,MC-309160,
CW-70457,Spartan Nash,Macon,GA,Durham,NC,2026-01-03,2026-01-05,Reefer,33790,351,1141,1004,144,137,12.0,delivered,Frozen Foods,Coastal Freight Lines,MC-327015,34F
CW-70458,Spartan Nash,Dalton,GA,Harrisonburg,VA,2026-02-09,2026-02-11,Reefer,36670,453,1196,1039,136,157,13.1,open,Dairy,Allegheny Freight Co,MC-309160,34F
CW-70459,Spartan Nash,Valdosta,GA,Memphis,TN,2025-08-31,2025-09-01,Dry Van,37101,274,721,593,81,128,17.8,in_transit,Grocery Products,Swift Transport LLC,MC-223456,
CW-70460,Spartan Nash,Grand Rapids,MI,Fayetteville,NC,2025-05-31,2025-06-02,Reefer,30899,668,1996,1702,263,294,14.7,delivered,Dairy,Lone Star Freight,MC-266308,34F
CW-70461,Spartan Nash,Pensacola,FL,Saginaw,MI,2025-05-16,2025-05-19,Reefer,32637,1085,2989,2864,400,125,4.2,delivered,Frozen Foods,Evergreen Transport LLC,MC-255595,34F
CW-70462,Spartan Nash,Miami,FL,Spartanburg,SC,2025-04-11,2025-04-13,Flatbed,39316,496,1346,1416,121,-70,-5.2,delivered,Grocery Products,Pacific Coast Logistics,MC-241311,
CW-70463,Spartan Nash,Saginaw,MI,Harrisonburg,VA,2025-09-27,2025-09-28,Reefer,30624,568,1454,1260,166,194,13.3,delivered,Dairy,Patriot Trucking Corp,MC-230598,34F
CW-70464,Spartan Nash,Macon,GA,Fayetteville,NC,2025-09-06,2025-09-08,Reefer,38770,315,771,655,101,116,15.0,in_transit,Frozen Foods,Heartland Trucking Co,MC-277021,-10F
CW-70465,Spartan Nash,Ocala,FL,Mobile,AL,2025-09-04,2025-09-06,Reefer,31445,414,1208,1049,169,159,13.2,in_transit,Grocery Products,Coastal Freight Lines,MC-327015,34F
CW-70466,Spartan Nash,Pensacola,FL,Huntsville,AL,2025-11-17,2025-11-19,Reefer,36779,497,1454,1211,143,243,16.7,delivered,Grocery Products,Cardinal Logistics LLC,MC-280592,34F
CW-70467,Spartan Nash,Tallahassee,FL,Charleston,SC,2025-11-06,2025-11-08,Reefer,32824,545,1588,1365,145,223,14.0,delivered,Dairy,Sunbelt Carriers LLC,MC-234169,34F
CW-70468,Spartan Nash,Kalamazoo,MI,Rockford,IL,2026-02-09,2026-02-11,Reefer,43944,286,859,725,117,134,15.6,delivered,Dairy,Evergreen Transport LLC,MC-255595,34F
CW-70469,Spartan Nash,Tampa,FL,Columbus,GA,2025-11-14,2025-11-15,Flatbed,38691,313,853,795,77,58,6.8,dispatched,Frozen Foods,Allegheny Freight Co,MC-309160,
CW-70470,Spartan Nash,Scranton,PA,Cincinnati,OH,2025-07-02,2025-07-03,Reefer,35724,328,923,773,112,150,16.3,delivered,Frozen Foods,Buckeye Freight Systems,MC-248453,-10F
CW-70471,Spartan Nash,Augusta,GA,Durham,NC,2026-02-24,2026-02-25,Dry Van,31548,334,712,621,67,91,12.8,delivered,Grocery Products,Redline Freight Corp,MC-284163,
CW-70472,Spartan Nash,Fayetteville,NC,Knoxville,TN,2025-03-26,2025-03-28,Reefer,32491,344,939,852,90,87,9.3,delivered,Grocery Products,Evergreen Transport LLC,MC-255595,34F
CW-70473,Spartan Nash,Valdosta,GA,Daytona Beach,FL,2025-10-15,2025-10-17,Reefer,40267,355,1200,1047,131,153,12.8,dispatched,Grocery Products,Heartland Trucking Co,MC-277021,34F
CW-70474,Spartan Nash,Orlando,FL,Winston-Salem,NC,2025-06-13,2025-06-14,Reefer,38532,622,1672,1492,195,180,10.8,dispatched,Frozen Foods,Allegheny Freight Co,MC-309160,34F
CW-70475,Spartan Nash,Roanoke,VA,Augusta,GA,2025-07-05,2025-07-07,Dry Van,42828,464,1125,917,115,208,18.5,delivered,Dairy,Coastal Freight Lines,MC-327015,
CW-70476,Spartan Nash,Roanoke,VA,Philadelphia,PA,2025-08-15,2025-08-16,Reefer,35848,256,827,684,112,143,17.3,delivered,Dairy,Eagle Freight Inc,MC-227027,34F
CW-70477,Spartan Nash,Saginaw,MI,Jacksonville,FL,2025-09-21,2025-09-23,Reefer,37287,1059,3260,3130,278,130,4.0,open,Dairy,Buckeye Freight Systems,MC-248453,34F
CW-70478,Spartan Nash,Tampa,FL,Trenton,NJ,2025-09-17,2025-09-20,Reefer,33842,1001,2889,2378,251,511,17.7,delivered,Frozen Foods,Seminole Express,MC-298447,34F
CW-70479,Spartan Nash,Harrisonburg,VA,Memphis,TN,2025-05-23,2025-05-24,Reefer,31598,503,1476,1368,125,108,7.3,in_transit,Grocery Products,Seminole Express,MC-298447,34F
CW-70480,Spartan Nash,Newark,NJ,Saginaw,MI,2025-12-09,2025-12-11,Reefer,36684,635,2056,1799,264,257,12.5,delivered,Grocery Products,Badger Freight Inc,MC-312731,34F
CW-70481,Spartan Nash,Tallahassee,FL,Tampa,FL,2025-10-14,2025-10-16,Reefer,31630,234,680,563,83,117,17.2,in_transit,Grocery Products,Eagle Freight Inc,MC-227027,34F
CW-70482,Spartan Nash,Elizabeth,NJ,Toledo,OH,2025-04-15,2025-04-17,Reefer,41503,475,1455,1348,127,107,7.4,delivered,Frozen Foods,Lone Star Freight,MC-266308,-10F
CW-70483,Spartan Nash,Albany,GA,Lakeland,FL,2026-01-06,2026-01-07,Dry Van,41988,318,680,602,89,78,11.5,cancelled,Frozen Foods,Pinnacle Freight LLC,MC-319873,
CW-70484,Spartan Nash,Savannah,GA,Philadelphia,PA,2025-09-21,2025-09-23,Reefer,36316,739,2285,1905,219,380,16.6,in_transit,Dairy,Hoosier Express LLC,MC-316302,34F
CW-70485,Spartan Nash,Jacksonville,FL,South Bend,IN,2025-04-07,2025-04-10,Reefer,30470,1010,3234,2809,297,425,13.1,delivered,Dairy,Pacific Coast Logistics,MC-241311,34F
CW-70486,Spartan Nash,Valdosta,GA,Birmingham,AL,2025-12-17,2025-12-19,Flatbed,21253,198,680,421,57,259,38.1,delivered,Grocery Products,Cardinal Logistics LLC,MC-280592,
CW-70487,Spartan Nash,Fort Myers,FL,Columbus,GA,2025-07-02,2025-07-04,Reefer,34810,383,1086,1020,97,66,6.1,delivered,Grocery Products,Coastal Freight Lines,MC-327015,34F
CW-70488,Spartan Nash,Fort Myers,FL,Huntsville,AL,2026-01-22,2026-01-23,Reefer,41946,403,1004,870,98,134,13.3,delivered,Dairy,Gulf Coast Carriers,MC-259166,34F
CW-70489,Spartan Nash,Ocala,FL,Raleigh,NC,2026-02-21,2026-02-23,Flatbed,32386,637,1721,1500,165,221,12.8,dispatched,Frozen Foods,Hoosier Express LLC,MC-316302,
CW-70490,Spartan Nash,Lynchburg,VA,Raleigh,NC,2026-01-08,2026-01-10,Reefer,33266,158,680,434,49,246,36.2,delivered,Frozen Foods,Badger Freight Inc,MC-312731,-10F
CW-70491,Spartan Nash,Jacksonville,FL,Charleston,SC,2025-12-20,2025-12-21,Reefer,40619,452,1164,947,163,217,18.6,delivered,Dairy,Pacific Coast Logistics,MC-241311,34F
CW-70492,Spartan Nash,Albany,GA,Charleston,SC,2026-02-07,2026-02-09,Reefer,41185,323,971,928,100,43,4.4,dispatched,Dairy,Buckeye Freight Systems,MC-248453,34F
CW-70493,Spartan Nash,Pittsburgh,PA,Edison,NJ,2026-01-12,2026-01-14,Reefer,42055,108,680,240,30,440,64.7,delivered,Frozen Foods,Cardinal Logistics LLC,MC-280592,34F
CW-70494,Spartan Nash,Ocala,FL,Richmond,VA,2025-08-19,2025-08-21,Reefer,38092,894,2981,2672,366,309,10.4,delivered,Frozen Foods,Swift Transport LLC,MC-223456,34F
CW-70495,Spartan Nash,Camden,NJ,Dayton,OH,2026-02-15,2026-02-17,Reefer,36801,450,1217,1067,133,150,12.3,delivered,Dairy,Coastal Freight Lines,MC-327015,34F
CW-70496,Spartan Nash,Fort Myers,FL,Rockford,IL,2026-03-14,2026-03-17,Reefer,32106,1114,3514,3414,341,100,2.8,delivered,Grocery Products,Wolverine Freight Inc,MC-302018,34F
CW-70497,Spartan Nash,Pensacola,FL,Mobile,AL,2025-06-28,2025-06-30,Flatbed,39934,464,1147,1011,95,136,11.9,delivered,Dairy,Buckeye Freight Systems,MC-248453,
CW-70498,Spartan Nash,Pittsburgh,PA,Detroit,MI,2025-05-13,2025-05-14,Reefer,41108,485,1630,1416,194,214,13.1,delivered,Frozen Foods,Hoosier Express LLC,MC-316302,34F
CW-70499,Spartan Nash,Akron,OH,Roanoke,VA,2025-04-05,2025-04-07,Reefer,35541,357,1069,940,100,129,12.1,delivered,Grocery Products,Volunteer Express Inc,MC-244882,34F
CW-70500,Spartan Nash,Pensacola,FL,Akron,OH,2025-10-26,2025-10-29,Reefer,42554,927,2708,2303,284,405,15.0,delivered,Frozen Foods,Heartland Trucking Co,MC-277021,34F
CW-70501,Spartan Nash,Akron,OH,Durham,NC,2025-10-17,2025-10-19,Reefer,40778,578,1465,1265,170,200,13.7,cancelled,Grocery Products,Great Lakes Express,MC-262737,34F
CW-70502,Spartan Nash,Tampa,FL,Harrisonburg,VA,2025-09-21,2025-09-24,Reefer,35884,922,2593,2133,224,460,17.7,delivered,Frozen Foods,Evergreen Transport LLC,MC-255595,34F
CW-70503,Spartan Nash,Philadelphia,PA,Cleveland,OH,2025-09-25,2025-09-26,Dry Van,29411,271,727,702,90,25,3.4,dispatched,Dairy,Badger Freight Inc,MC-312731,
CW-70504,Spartan Nash,Fort Myers,FL,Reading,PA,2025-04-10,2025-04-12,Reefer,40657,1037,3276,2920,366,356,10.9,delivered,Grocery Products,Copperhead Carriers,MC-294876,34F
CW-70505,Spartan Nash,Tallahassee,FL,Raleigh,NC,2025-08-22,2025-08-23,Dry Van,42199,665,1490,1246,165,244,16.4,delivered,Grocery Products,Sunbelt Carriers LLC,MC-234169,
CW-70506,Spartan Nash,Lakeland,FL,Miami,FL,2025-08-10,2025-08-12,Reefer,31260,129,680,279,40,401,59.0,delivered,Grocery Products,Gulf Coast Carriers,MC-259166,34F
CW-70507,Spartan Nash,Tallahassee,FL,Birmingham,AL,2025-10-17,2025-10-19,Reefer,38576,529,1669,1408,161,261,15.6,in_transit,Frozen Foods,Evergreen Transport LLC,MC-255595,34F
CW-70508,Spartan Nash,Miami,FL,Miami,FL,2025-10-26,2025-10-27,Reefer,42587,306,809,681,83,128,15.8,in_transit,Grocery Products,Redline Freight Corp,MC-284163,34F
CW-70509,Spartan Nash,Jacksonville,FL,Durham,NC,2026-03-05,2026-03-07,Dry Van,26214,649,1478,1293,185,185,12.5,in_transit,Frozen Foods,Hoosier Express LLC,MC-316302,
CW-70510,Spartan Nash,Macon,GA,Charleston,SC,2025-07-30,2025-07-31,Dry Van,34819,302,680,545,75,135,19.9,dispatched,Frozen Foods,Northstar Logistics,MC-305589,
CW-70511,Spartan Nash,Ocala,FL,Reading,PA,2025-12-01,2025-12-03,Dry Van,28517,1000,2050,1788,268,262,12.8,delivered,Dairy,Shenandoah Freight,MC-323444,
CW-70512,Spartan Nash,Atlanta,GA,Newark,NJ,2025-06-20,2025-06-23,Reefer,34619,837,2809,2430,263,379,13.5,delivered,Frozen Foods,Copperhead Carriers,MC-294876,34F
CW-70513,Spartan Nash,Harrisburg,PA,Valdosta,GA,2025-09-17,2025-09-19,Reefer,39267,769,2142,2031,219,111,5.2,in_transit,Dairy,Lone Star Freight,MC-266308,34F
CW-70514,Spartan Nash,Daytona Beach,FL,Dayton,OH,2026-02-28,2026-03-03,Dry Van,36912,870,1891,1635,202,256,13.5,delivered,Frozen Foods,Shenandoah Freight,MC-323444,
CW-70515,Spartan Nash,Pensacola,FL,Valdosta,GA,2025-12-17,2025-12-18,Flatbed,26131,353,946,827,126,119,12.6,delivered,Dairy,Patriot Trucking Corp,MC-230598,
CW-70516,Spartan Nash,Ocala,FL,Raleigh,NC,2025-04-14,2025-04-15,Reefer,34229,669,1912,1597,167,315,16.5,dispatched,Dairy,Volunteer Express Inc,MC-244882,-10F
CW-70517,Spartan Nash,Orlando,FL,Birmingham,AL,2025-12-29,2025-12-30,Reefer,37645,508,1419,1172,160,247,17.4,delivered,Grocery Products,Empire State Trucking,MC-287734,34F
CW-70518,Spartan Nash,Fort Myers,FL,Edison,NJ,2025-10-24,2025-10-26,Reefer,41907,1001,2969,2489,257,480,16.2,delivered,Dairy,Empire State Trucking,MC-287734,34F
CW-70519,Spartan Nash,Fort Myers,FL,Columbia,SC,2025-10-14,2025-10-16,Reefer,42393,474,1408,1162,163,246,17.5,delivered,Dairy,Cardinal Logistics LLC,MC-280592,34F
CW-70520,Spartan Nash,Raleigh,NC,Chattanooga,TN,2026-02-15,2026-02-16,Reefer,38805,415,1041,916,93,125,12.0,open,Grocery Products,Wolverine Freight Inc,MC-302018,34F
CW-70521,Spartan Nash,Tampa,FL,Huntsville,AL,2025-06-27,2025-06-29,Dry Van,39121,451,1156,1057,110,99,8.6,delivered,Dairy,Eagle Freight Inc,MC-227027,
CW-70522,Spartan Nash,Reading,PA,Toledo,OH,2025-06-22,2025-06-24,Reefer,31176,340,1070,869,142,201,18.8,open,Grocery Products,Carolina Freight Corp,MC-273450,34F
CW-70523,Spartan Nash,Richmond,VA,Elizabeth,NJ,2025-05-23,2025-05-24,Dry Van,38371,353,850,743,111,107,12.6,in_transit,Grocery Products,Lone Star Freight,MC-266308,
CW-70524,Spartan Nash,Newark,NJ,Fort Myers,FL,2026-01-08,2026-01-11,Reefer,31982,1002,2688,2371,375,317,11.8,delivered,Dairy,Badger Freight Inc,MC-312731,-10F
CW-70525,Spartan Nash,Tallahassee,FL,Spartanburg,SC,2025-07-02,2025-07-04,Reefer,34352,562,1584,1329,179,255,16.1,in_transit,Dairy,Blue Ridge Transport,MC-269879,34F
CW-70526,Spartan Nash,Valdosta,GA,Montgomery,AL,2025-04-26,2025-04-27,Reefer,35441,180,680,505,59,175,25.7,delivered,Frozen Foods,Blue Ridge Transport,MC-269879,34F
CW-70527,Spartan Nash,Durham,NC,Cincinnati,OH,2025-09-08,2025-09-09,Reefer,42705,453,1208,1057,129,151,12.5,delivered,Dairy,Tri-State Hauling Inc,MC-291305,34F
CW-70528,Spartan Nash,Ocala,FL,Charleston,SC,2025-05-24,2025-05-26,Reefer,42293,573,1723,1401,214,322,18.7,delivered,Dairy,Northstar Logistics,MC-305589,34F
CW-70529,Spartan Nash,Roanoke,VA,Charleston,SC,2025-10-03,2025-10-05,Dry Van,28388,371,764,619,99,145,19.0,delivered,Grocery Products,Heartland Trucking Co,MC-277021,
CW-70530,Spartan Nash,Roanoke,VA,Camden,NJ,2025-05-14,2025-05-15,Reefer,31004,322,908,788,117,120,13.2,delivered,Frozen Foods,Coastal Freight Lines,MC-327015,34F
CW-70531,Spartan Nash,Lansing,MI,Savannah,GA,2025-10-20,2025-10-23,Reefer,31292,795,2530,2271,243,259,10.2,delivered,Grocery Products,Badger Freight Inc,MC-312731,34F
CW-70532,Spartan Nash,Raleigh,NC,Memphis,TN,2025-04-06,2025-04-07,Reefer,41013,412,1291,1318,154,-27,-2.1,delivered,Grocery Products,Sunbelt Carriers LLC,MC-234169,34F
CW-70533,Spartan Nash,Daytona Beach,FL,Lansing,MI,2026-03-06,2026-03-08,Dry Van,28585,1119,2280,1966,220,314,13.8,open,Dairy,Eagle Freight Inc,MC-227027,
CW-70534,Spartan Nash,Lakeland,FL,South Bend,IN,2025-10-23,2025-10-25,Reefer,41164,922,2765,2619,311,146,5.3,delivered,Dairy,Blue Ridge Transport,MC-269879,34F
CW-70535,Spartan Nash,Chattanooga,TN,Tampa,FL,2025-08-08,2025-08-11,Reefer,31602,694,1947,1628,204,319,16.4,delivered,Dairy,Gulf Coast Carriers,MC-259166,34F
CW-70536,Spartan Nash,Pittsburgh,PA,Cherry Hill,NJ,2025-08-14,2025-08-16,Dry Van,29367,116,680,312,32,368,54.1,delivered,Dairy,Tri-State Hauling Inc,MC-291305,
CW-70537,Spartan Nash,Jacksonville,FL,Evansville,IN,2025-12-02,2025-12-05,Flatbed,25181,961,2536,2197,290,339,13.4,delivered,Grocery Products,Sunbelt Carriers LLC,MC-234169,
CW-70538,Spartan Nash,Philadelphia,PA,Peoria,IL,2025-07-09,2025-07-11,Dry Van,36623,597,1248,1011,120,237,19.0,delivered,Dairy,Evergreen Transport LLC,MC-255595,
CW-70539,Spartan Nash,Daytona Beach,FL,Indianapolis,IN,2025-04-07,2025-04-10,Reefer,37556,969,3075,2597,376,478,15.5,delivered,Grocery Products,Buckeye Freight Systems,MC-248453,34F
CW-70540,Spartan Nash,Grand Rapids,MI,Albany,GA,2025-04-27,2025-04-30,Reefer,34746,794,2402,2045,214,357,14.9,delivered,Dairy,Seminole Express,MC-298447,34F
CW-70541,Spartan Nash,Harrisonburg,VA,Raleigh,NC,2026-01-15,2026-01-17,Flatbed,43197,240,680,587,66,93,13.7,open,Frozen Foods,Mountain West Transport,MC-237740,
CW-70542,Spartan Nash,Columbus,GA,Columbia,SC,2026-02-12,2026-02-14,Reefer,40252,287,725,591,86,134,18.5,delivered,Frozen Foods,Eagle Freight Inc,MC-227027,34F
CW-70543,Spartan Nash,Lakeland,FL,Durham,NC,2025-10-03,2025-10-06,Reefer,33459,685,1783,1477,193,306,17.2,delivered,Grocery Products,Eagle Freight Inc,MC-227027,34F
CW-70544,Spartan Nash,Fort Myers,FL,Jacksonville,FL,2025-12-03,2025-12-04,Dry Van,31717,87,680,182,20,498,73.2,delivered,Grocery Products,Seminole Express,MC-298447,
CW-70545,Spartan Nash,Lansing,MI,Charlotte,NC,2026-02-04,2026-02-06,Reefer,39285,602,1760,1623,213,137,7.8,dispatched,Grocery Products,Volunteer Express Inc,MC-244882,34F
CW-70546,Spartan Nash,Valdosta,GA,Edison,NJ,2026-01-16,2026-01-18,Reefer,43827,861,2729,2216,355,513,18.8,delivered,Dairy,Volunteer Express Inc,MC-244882,34F
CW-70547,Spartan Nash,Harrisonburg,VA,Columbus,GA,2025-08-13,2025-08-14,Flatbed,41856,577,1455,1392,169,63,4.3,delivered,Frozen Foods,Cardinal Logistics LLC,MC-280592,
CW-70548,Spartan Nash,Fort Myers,FL,Montgomery,AL,2025-10-14,2025-10-16,Reefer,43929,401,1126,1058,106,68,6.0,delivered,Frozen Foods,Evergreen Transport LLC,MC-255595,34F
CW-70549,Spartan Nash,Miami,FL,Springfield,IL,2025-11-09,2025-11-11,Dry Van,25078,1030,2440,2022,264,418,17.1,delivered,Dairy,Cardinal Logistics LLC,MC-280592,
CW-70550,Spartan Nash,Tampa,FL,Augusta,GA,2025-05-01,2025-05-03,Reefer,37357,346,1161,999,128,162,14.0,cancelled,Dairy,Swift Transport LLC,MC-223456,34F
CW-70551,Spartan Nash,Toledo,OH,Miami,FL,2026-01-17,2026-01-19,Reefer,40354,971,3026,2654,287,372,12.3,delivered,Dairy,Badger Freight Inc,MC-312731,34F
CW-70552,Spartan Nash,Fort Myers,FL,Fort Myers,FL,2025-05-20,2025-05-21,Dry Van,38210,335,794,649,83,145,18.3,delivered,Dairy,Copperhead Carriers,MC-294876,
CW-70553,Spartan Nash,Jacksonville,FL,Nashville,TN,2025-11-14,2025-11-15,Reefer,39443,622,1738,1412,149,326,18.8,delivered,Dairy,Great Lakes Express,MC-262737,34F
CW-70554,Spartan Nash,Allentown,PA,Newark,NJ,2025-09-07,2025-09-08,Reefer,34980,80,680,192,23,488,71.8,cancelled,Grocery Products,Heartland Trucking Co,MC-277021,34F
CW-70555,Spartan Nash,Tallahassee,FL,Toledo,OH,2025-12-19,2025-12-22,Reefer,36572,939,2555,2138,293,417,16.3,delivered,Frozen Foods,Gulf Coast Carriers,MC-259166,34F
CW-70556,Spartan Nash,Pittsburgh,PA,Richmond,VA,2025-06-07,2025-06-08,Reefer,30575,304,882,755,75,127,14.4,in_transit,Frozen Foods,Copperhead Carriers,MC-294876,34F
CW-70557,Spartan Nash,Miami,FL,Winston-Salem,NC,2025-08-24,2025-08-25,Flatbed,41108,658,1712,1446,235,266,15.5,in_transit,Frozen Foods,Eagle Freight Inc,MC-227027,
CW-70558,Spartan Nash,Dalton,GA,Nashville,TN,2025-08-19,2025-08-20,Reefer,39679,260,825,709,72,116,14.1,in_transit,Dairy,Tri-State Hauling Inc,MC-291305,34F
CW-70559,Spartan Nash,Dalton,GA,Roanoke,VA,2026-02-15,2026-02-16,Flatbed,28820,517,1425,1206,188,219,15.4,delivered,Dairy,Redline Freight Corp,MC-284163,
CW-70560,Spartan Nash,Pensacola,FL,Flint,MI,2025-05-24,2025-05-27,Reefer,34606,1164,3291,2868,452,423,12.9,in_transit,Dairy,Allegheny Freight Co,MC-309160,34F
CW-70561,Spartan Nash,Dalton,GA,Spartanburg,SC,2026-01-03,2026-01-04,Reefer,34009,308,785,647,82,138,17.6,covered,Grocery Products,Badger Freight Inc,MC-312731,-10F
CW-70562,Spartan Nash,Savannah,GA,Grand Rapids,MI,2026-02-28,2026-03-03,Reefer,40374,762,2379,2060,227,319,13.4,delivered,Grocery Products,Patriot Trucking Corp,MC-230598,34F
CW-70563,Spartan Nash,Memphis,TN,Daytona Beach,FL,2025-08-06,2025-08-08,Dry Van,38511,661,1654,1340,192,314,19.0,delivered,Dairy,Evergreen Transport LLC,MC-255595,
CW-70564,Spartan Nash,Miami,FL,Roanoke,VA,2026-02-09,2026-02-11,Reefer,32027,810,2483,2075,247,408,16.4,delivered,Dairy,Coastal Freight Lines,MC-327015,34F
CW-70565,Spartan Nash,Cleveland,OH,Albany,GA,2025-07-09,2025-07-10,Dry Van,40876,575,1430,1182,149,248,17.3,delivered,Frozen Foods,Swift Transport LLC,MC-223456,
CW-70566,Spartan Nash,Raleigh,NC,Norfolk,VA,2025-05-22,2025-05-24,Reefer,37832,221,680,484,81,196,28.8,delivered,Frozen Foods,Redline Freight Corp,MC-284163,34F
CW-70567,Spartan Nash,Ocala,FL,Chattanooga,TN,2026-01-11,2026-01-12,Flatbed,43405,647,1904,1628,246,276,14.5,delivered,Grocery Products,Shenandoah Freight,MC-323444,
CW-70568,Spartan Nash,Pensacola,FL,Nashville,TN,2025-08-01,2025-08-03,Reefer,43462,615,1791,1478,171,313,17.5,covered,Grocery Products,Patriot Trucking Corp,MC-230598,34F
