order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_type,order_date,picking_date,ship_date,ship_time,customer_id,shipping_method
SO-100184,SO-100184-10,10362,8,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,15:51:00,CUST-0160,Freight
SO-100184,SO-100184-11,10228,4,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,15:51:00,CUST-0160,Freight
SO-100184,SO-100184-12,10163,8,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,15:51:00,CUST-0160,Freight
SO-100184,SO-100184-13,10264,11,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,15:51:00,CUST-0160,Freight
SO-100184,SO-100184-14,10013,21,case,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,15:51:00,CUST-0160,Freight
SO-100184,SO-100184-15,10063,2,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,15:51:00,CUST-0160,Freight
SO-100185,SO-100185-1,10186,6,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-2,10436,15,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-3,10173,1,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-4,10315,24,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-5,10267,22,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-6,10258,3,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-7,10411,1,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-8,10185,15,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-9,10208,6,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100185,SO-100185-10,10437,16,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,14:59:00,CUST-0072,Freight
SO-100186,SO-100186-1,10217,16,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100186,SO-100186-2,10284,4,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100186,SO-100186-3,10474,14,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100186,SO-100186-4,10267,23,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100186,SO-100186-5,10338,3,single,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100186,SO-100186-6,10099,13,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100186,SO-100186-7,10007,21,case,piece,first allocation,2024-01-21,2024-01-21,2024-01-21,09:39:00,CUST-0182,Air Freight
SO-100187,SO-100187-1,10379,13,case,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-2,10270,7,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-3,10285,17,case,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-4,10232,24,case,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-5,10125,8,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-6,10258,5,single,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-7,10020,19,case,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100187,SO-100187-8,10352,16,case,piece,store replenishment,2024-01-21,2024-01-21,2024-01-21,17:40:00,CUST-0194,CEP
SO-100188,SO-100188-1,10330,3,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-2,10384,11,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-3,10207,5,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-4,10420,7,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-5,10299,9,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-6,10463,16,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-7,10104,1,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-8,10480,20,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-9,10500,13,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-10,10278,24,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-11,10117,10,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100188,SO-100188-12,10223,5,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,11:40:00,CUST-0028,CEP
SO-100189,SO-100189-1,10114,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,12:11:00,CUST-0183,Freight
SO-100190,SO-100190-1,10444,2,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,15:31:00,CUST-0127,Air Freight
SO-100190,SO-100190-2,10273,22,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,15:31:00,CUST-0127,Air Freight
SO-100191,SO-100191-1,10462,7,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,14:39:00,CUST-0193,Freight
SO-100191,SO-100191-2,10346,11,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,14:39:00,CUST-0193,Freight
SO-100191,SO-100191-3,10068,23,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,14:39:00,CUST-0193,Freight
SO-100191,SO-100191-4,10033,5,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,14:39:00,CUST-0193,Freight
SO-100191,SO-100191-5,10122,10,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,14:39:00,CUST-0193,Freight
SO-100192,SO-100192-1,10399,15,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:23:00,CUST-0108,CEP
SO-100192,SO-100192-2,10028,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:23:00,CUST-0108,CEP
SO-100192,SO-100192-3,10458,18,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:23:00,CUST-0108,CEP
SO-100192,SO-100192-4,10001,17,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:23:00,CUST-0108,CEP
SO-100192,SO-100192-5,10067,12,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:23:00,CUST-0108,CEP
SO-100193,SO-100193-1,10169,10,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,06:06:00,CUST-0179,Freight
SO-100193,SO-100193-2,10348,11,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,06:06:00,CUST-0179,Freight
SO-100193,SO-100193-3,10435,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,06:06:00,CUST-0179,Freight
SO-100193,SO-100193-4,10464,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,06:06:00,CUST-0179,Freight
SO-100193,SO-100193-5,10498,13,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,06:06:00,CUST-0179,Freight
SO-100193,SO-100193-6,10279,11,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,06:06:00,CUST-0179,Freight
SO-100194,SO-100194-1,10351,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-2,10330,2,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-3,10194,9,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-4,10164,21,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-5,10245,22,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-6,10351,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-7,10206,3,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-8,10136,18,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-9,10154,12,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-10,10141,16,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-11,10358,22,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-12,10223,3,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-13,10254,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100194,SO-100194-14,10341,19,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,09:56:00,CUST-0085,Freight
SO-100195,SO-100195-1,10061,4,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,07:43:00,CUST-0017,CEP
SO-100195,SO-100195-2,10330,20,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,07:43:00,CUST-0017,CEP
SO-100195,SO-100195-3,10021,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,07:43:00,CUST-0017,CEP
SO-100195,SO-100195-4,10381,15,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,07:43:00,CUST-0017,CEP
SO-100195,SO-100195-5,10355,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,07:43:00,CUST-0017,CEP
SO-100196,SO-100196-1,10159,3,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,12:52:00,CUST-0191,Air Freight
SO-100196,SO-100196-2,10013,23,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,12:52:00,CUST-0191,Air Freight
SO-100196,SO-100196-3,10282,9,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,12:52:00,CUST-0191,Air Freight
SO-100196,SO-100196-4,10251,7,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,12:52:00,CUST-0191,Air Freight
SO-100197,SO-100197-1,10141,10,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-2,10394,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-3,10063,12,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-4,10134,22,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-5,10135,23,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-6,10333,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-7,10442,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-8,10246,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-9,10047,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-10,10221,10,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100197,SO-100197-11,10296,11,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:33:00,CUST-0070,Air Freight
SO-100198,SO-100198-1,10256,15,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-2,10310,10,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-3,10438,3,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-4,10313,12,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-5,10417,17,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-6,10088,13,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-7,10328,7,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-8,10078,24,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-9,10410,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-10,10408,21,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-11,10179,10,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-12,10231,23,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-13,10102,11,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-14,10250,2,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100198,SO-100198-15,10286,9,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,14:57:00,CUST-0079,CEP
SO-100199,SO-100199-1,10450,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-2,10376,8,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-3,10415,18,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-4,10160,9,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-5,10125,24,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-6,10057,15,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-7,10176,2,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-8,10346,24,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-9,10023,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-10,10238,14,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-11,10286,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-12,10477,10,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-13,10136,2,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100199,SO-100199-14,10180,9,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,17:45:00,CUST-0032,CEP
SO-100200,SO-100200-1,10313,2,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-2,10085,1,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-3,10382,14,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-4,10408,14,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-5,10056,12,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-6,10384,9,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-7,10138,9,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-8,10461,7,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-9,10236,5,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-10,10073,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-11,10391,18,case,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100200,SO-100200-12,10295,6,single,piece,store replenishment,2024-01-23,2024-01-23,2024-01-23,13:09:00,CUST-0019,CEP
SO-100201,SO-100201-1,10216,22,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-2,10144,16,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-3,10105,5,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-4,10200,22,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-5,10219,13,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-6,10314,17,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-7,10116,22,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-8,10343,10,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-9,10447,6,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-10,10136,4,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-11,10275,8,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-12,10110,9,single,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-13,10315,22,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100201,SO-100201-14,10423,18,case,piece,first allocation,2024-01-23,2024-01-23,2024-01-23,08:36:00,CUST-0003,Freight
SO-100202,SO-100202-1,10496,19,case,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100202,SO-100202-2,10048,4,single,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100202,SO-100202-3,10336,5,single,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100202,SO-100202-4,10243,11,single,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100202,SO-100202-5,10247,13,case,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100202,SO-100202-6,10266,15,case,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100202,SO-100202-7,10305,7,single,piece,store replenishment,2024-01-24,2024-01-24,2024-01-24,11:59:00,CUST-0024,CEP
SO-100203,SO-100203-1,10169,23,case,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-2,10477,6,single,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-3,10018,20,case,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-4,10256,5,single,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-5,10366,8,single,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-6,10145,5,single,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-7,10030,3,single,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-8,10073,21,case,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-9,10472,22,case,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100203,SO-100203-10,10048,13,case,piece,e-com,2024-01-24,2024-01-24,2024-01-24,16:41:00,CUST-0136,CEP
SO-100204,SO-100204-1,10228,24,case,piece,first allocation,2024-01-24,2024-01-24,2024-01-24,17:08:00,CUST-0113,Freight
SO-100204,SO-100204-2,10360,22,case,piece,first allocation,2024-01-24,2024-01-24,2024-01-24,17:08:00,CUST-0113,Freight
